Time (ms),-200 pA,-150 pA,-100 pA,-50 pA,0 pA
12.39999962,-46.38671875,-43.02978516,-45.77636719,-45.77636719,-47.60742188
12.5,-44.86083984,-43.33496094,-45.16601563,-46.69189453,-48.21777344
12.60000038,-45.47119141,-42.11425781,-47.60742188,-45.47119141,-46.99707031
12.69999981,-45.47119141,-44.25048828,-47.30224609,-46.08154297,-48.21777344
12.80000019,-44.25048828,-45.47119141,-46.99707031,-48.21777344,-46.99707031
12.89999962,-45.16601563,-43.9453125,-45.77636719,-46.69189453,-47.60742188
13,-45.47119141,-43.9453125,-45.77636719,-45.77636719,-48.52294922
13.10000038,-45.47119141,-43.02978516,-45.77636719,-45.16601563,-49.13330078
13.19999981,-44.25048828,-43.9453125,-45.16601563,-45.47119141,-47.60742188
13.30000019,-44.86083984,-42.11425781,-45.77636719,-45.16601563,-47.91259766
13.39999962,-46.08154297,-43.33496094,-46.38671875,-44.86083984,-46.69189453
13.5,-44.55566406,-43.64013672,-45.77636719,-46.69189453,-46.99707031
13.60000038,-45.16601563,-43.33496094,-45.16601563,-45.47119141,-47.60742188
13.69999981,-45.16601563,-43.9453125,-45.16601563,-45.16601563,-46.69189453
13.80000019,-44.86083984,-42.11425781,-45.77636719,-45.77636719,-47.30224609
13.89999962,-43.64013672,-43.02978516,-45.47119141,-46.08154297,-46.99707031
14,-44.86083984,-41.50390625,-45.77636719,-45.47119141,-46.99707031
14.10000038,-46.08154297,-42.72460938,-47.60742188,-46.69189453,-46.99707031
14.19999981,-44.86083984,-43.33496094,-46.99707031,-48.21777344,-47.91259766
14.30000019,-44.55566406,-42.41943359,-45.77636719,-47.60742188,-48.828125
14.39999962,-43.64013672,-44.25048828,-45.77636719,-46.69189453,-48.21777344
14.5,-44.86083984,-43.64013672,-45.16601563,-45.16601563,-47.30224609
14.60000038,-44.55566406,-42.41943359,-44.86083984,-45.77636719,-45.77636719
14.69999981,-45.47119141,-41.80908203,-46.08154297,-44.86083984,-46.38671875
14.80000019,-47.60742188,-42.11425781,-47.60742188,-46.38671875,-46.99707031
14.89999962,-45.47119141,-43.9453125,-46.69189453,-48.828125,-47.30224609
15,-45.47119141,-43.33496094,-45.77636719,-46.69189453,-48.52294922
15.10000038,-44.25048828,-43.02978516,-44.55566406,-47.30224609,-46.99707031
15.19999981,-44.25048828,-41.19873047,-46.08154297,-45.47119141,-46.38671875
15.30000019,-43.64013672,-42.11425781,-46.99707031,-47.30224609,-45.47119141
15.39999962,-45.16601563,-43.02978516,-46.08154297,-47.30224609,-47.91259766
15.5,-46.99707031,-43.33496094,-46.38671875,-46.69189453,-46.99707031
15.60000038,-45.47119141,-43.64013672,-45.16601563,-47.60742188,-46.99707031
15.69999981,-45.16601563,-41.19873047,-46.99707031,-46.99707031,-46.69189453
15.80000019,-43.9453125,-42.72460938,-45.47119141,-49.13330078,-47.30224609
15.89999962,-44.86083984,-42.11425781,-45.77636719,-46.99707031,-48.21777344
16,-45.47119141,-43.02978516,-45.16601563,-46.69189453,-46.99707031
16.10000038,-45.77636719,-42.11425781,-46.69189453,-45.77636719,-46.08154297
16.20000076,-45.77636719,-42.11425781,-46.99707031,-48.21777344,-46.99707031
16.29999924,-44.55566406,-43.33496094,-45.16601563,-48.828125,-46.99707031
16.39999962,-44.25048828,-42.11425781,-45.77636719,-46.38671875,-47.91259766
16.5,-44.25048828,-41.80908203,-47.30224609,-48.828125,-46.08154297
16.60000038,-46.08154297,-42.72460938,-45.77636719,-48.21777344,-48.52294922
16.70000076,-45.47119141,-43.02978516,-43.9453125,-47.30224609,-46.38671875
16.79999924,-44.25048828,-42.72460938,-46.69189453,-47.30224609,-46.69189453
16.89999962,-44.86083984,-42.11425781,-46.99707031,-48.828125,-46.99707031
17,-45.16601563,-43.33496094,-43.9453125,-49.13330078,-46.99707031
17.10000038,-46.38671875,-41.19873047,-47.30224609,-47.60742188,-46.38671875
17.20000076,-43.9453125,-41.19873047,-46.08154297,-50.35400391,-46.38671875
17.29999924,-43.9453125,-42.41943359,-44.86083984,-47.91259766,-47.30224609
17.39999962,-45.77636719,-40.58837891,-45.47119141,-47.91259766,-45.16601563
17.5,-44.86083984,-42.41943359,-45.77636719,-49.43847656,-46.38671875
17.60000038,-45.47119141,-42.11425781,-45.16601563,-48.21777344,-47.30224609
17.70000076,-44.25048828,-41.50390625,-45.77636719,-49.43847656,-45.77636719
17.79999924,-46.38671875,-41.50390625,-46.38671875,-49.13330078,-47.91259766
17.89999962,-43.64013672,-42.72460938,-44.86083984,-48.828125,-45.16601563
18,-44.25048828,-40.58837891,-46.69189453,-48.828125,-46.38671875
18.10000038,-46.69189453,-41.50390625,-45.16601563,-49.13330078,-46.08154297
18.20000076,-43.9453125,-42.11425781,-45.47119141,-48.21777344,-45.16601563
18.29999924,-45.16601563,-41.19873047,-46.38671875,-50.35400391,-48.21777344
18.39999962,-45.47119141,-42.41943359,-45.16601563,-50.35400391,-45.47119141
18.5,-44.86083984,-40.28320313,-46.99707031,-48.828125,-47.30224609
18.60000038,-44.86083984,-42.11425781,-44.55566406,-49.74365234,-46.69189453
18.70000076,-45.47119141,-39.97802734,-46.99707031,-47.60742188,-46.08154297
18.79999924,-45.47119141,-41.19873047,-44.55566406,-50.35400391,-46.69189453
18.89999962,-44.86083984,-42.72460938,-44.55566406,-48.21777344,-45.47119141
19,-45.77636719,-40.28320313,-46.99707031,-49.43847656,-48.21777344
19.10000038,-43.9453125,-42.11425781,-44.86083984,-49.13330078,-45.77636719
19.20000076,-46.38671875,-39.67285156,-46.38671875,-49.13330078,-47.60742188
19.29999924,-43.9453125,-42.41943359,-44.55566406,-49.13330078,-46.08154297
19.39999962,-43.9453125,-39.36767578,-46.08154297,-48.52294922,-47.30224609
19.5,-46.08154297,-41.80908203,-44.25048828,-50.35400391,-45.47119141
19.60000038,-43.33496094,-42.41943359,-45.77636719,-49.43847656,-46.08154297
19.70000076,-45.47119141,-42.11425781,-44.25048828,-49.13330078,-46.99707031
19.79999924,-43.9453125,-39.97802734,-45.77636719,-49.43847656,-45.77636719
19.89999962,-44.86083984,-41.19873047,-44.86083984,-48.828125,-47.30224609
20,-43.9453125,-40.28320313,-45.77636719,-50.04882813,-45.47119141
20.10000038,-43.64013672,-41.19873047,-44.55566406,-48.52294922,-46.69189453
20.20000076,-46.38671875,-40.58837891,-46.38671875,-49.13330078,-45.47119141
20.29999924,-43.33496094,-41.50390625,-44.55566406,-50.04882813,-46.69189453
20.39999962,-44.86083984,-39.36767578,-46.69189453,-48.52294922,-48.21777344
20.5,-43.64013672,-41.50390625,-43.9453125,-49.74365234,-45.16601563
20.60000038,-44.25048828,-39.97802734,-46.08154297,-49.74365234,-47.60742188
20.70000076,-42.72460938,-42.11425781,-43.9453125,-49.74365234,-45.16601563
20.79999924,-43.33496094,-40.28320313,-45.47119141,-48.21777344,-46.69189453
20.89999962,-46.08154297,-39.97802734,-46.69189453,-49.74365234,-44.25048828
21,-44.86083984,-40.89355469,-45.16601563,-50.04882813,-47.60742188
21.10000038,-44.25048828,-40.58837891,-46.08154297,-48.52294922,-46.69189453
21.20000076,-43.02978516,-41.80908203,-43.9453125,-50.96435547,-46.38671875
21.29999924,-44.25048828,-41.19873047,-45.16601563,-50.04882813,-47.30224609
21.39999962,-42.41943359,-41.19873047,-44.86083984,-50.04882813,-45.47119141
21.5,-43.02978516,-40.58837891,-44.86083984,-48.828125,-46.38671875
21.60000038,-45.47119141,-40.58837891,-45.77636719,-48.828125,-45.16601563
21.70000076,-44.55566406,-41.19873047,-43.64013672,-50.04882813,-46.38671875
21.79999924,-44.86083984,-39.67285156,-46.08154297,-48.828125,-47.60742188
21.89999962,-43.64013672,-40.58837891,-44.25048828,-49.43847656,-45.77636719
22,-44.25048828,-39.97802734,-45.16601563,-48.52294922,-47.30224609
22.10000038,-43.64013672,-38.75732422,-44.55566406,-49.74365234,-46.99707031
22.20000076,-43.33496094,-39.97802734,-45.16601563,-48.52294922,-47.60742188
22.29999924,-44.55566406,-39.0625,-46.69189453,-48.21777344,-46.69189453
22.39999962,-42.41943359,-40.28320313,-46.38671875,-50.04882813,-47.91259766
22.5,-43.64013672,-38.14697266,-46.08154297,-49.43847656,-47.60742188
22.60000038,-44.25048828,-38.75732422,-44.55566406,-49.74365234,-46.69189453
22.70000076,-44.25048828,-39.97802734,-44.55566406,-49.74365234,-46.69189453
22.79999924,-43.33496094,-39.97802734,-43.33496094,-50.35400391,-44.86083984
22.89999962,-43.02978516,-40.28320313,-44.55566406,-48.828125,-45.16601563
23,-43.64013672,-38.45214844,-46.99707031,-49.43847656,-46.08154297
23.10000038,-44.55566406,-39.0625,-45.47119141,-50.35400391,-47.30224609
23.20000076,-44.86083984,-38.14697266,-45.47119141,-48.828125,-47.60742188
23.29999924,-43.64013672,-39.0625,-44.55566406,-50.65917969,-45.77636719
23.39999962,-43.64013672,-39.97802734,-44.25048828,-50.65917969,-45.77636719
23.5,-43.02978516,-39.0625,-44.86083984,-50.04882813,-45.16601563
23.60000038,-43.64013672,-39.0625,-45.16601563,-48.828125,-46.38671875
23.70000076,-45.16601563,-37.53662109,-46.38671875,-48.828125,-47.91259766
23.79999924,-42.41943359,-41.19873047,-43.9453125,-50.65917969,-45.77636719
23.89999962,-43.64013672,-38.45214844,-44.25048828,-50.04882813,-45.47119141
24,-43.9453125,-37.84179688,-45.47119141,-49.43847656,-45.16601563
24.10000038,-46.08154297,-37.84179688,-45.16601563,-48.52294922,-47.30224609
24.20000076,-44.25048828,-39.36767578,-43.9453125,-50.35400391,-45.77636719
24.29999924,-42.41943359,-39.67285156,-43.02978516,-50.35400391,-44.25048828
24.39999962,-44.86083984,-37.23144531,-46.69189453,-49.74365234,-46.08154297
24.5,-44.55566406,-37.23144531,-45.16601563,-50.04882813,-47.30224609
24.60000038,-43.33496094,-38.45214844,-44.55566406,-48.828125,-46.38671875
24.70000076,-42.41943359,-38.14697266,-43.9453125,-50.35400391,-44.86083984
24.79999924,-44.55566406,-36.01074219,-45.47119141,-49.43847656,-44.86083984
24.89999962,-44.55566406,-36.92626953,-43.9453125,-48.52294922,-45.77636719
25,-43.02978516,-39.0625,-43.02978516,-49.74365234,-44.55566406
25.10000038,-43.9453125,-35.70556641,-46.08154297,-48.828125,-44.86083984
25.20000076,-43.9453125,-35.09521484,-45.77636719,-49.43847656,-45.47119141
25.29999924,-43.64013672,-36.01074219,-44.55566406,-48.828125,-46.38671875
25.39999962,-43.02978516,-35.70556641,-43.9453125,-50.35400391,-44.55566406
25.5,-44.55566406,-33.26416016,-45.16601563,-48.52294922,-45.77636719
25.60000038,-44.25048828,-34.48486328,-43.33496094,-48.828125,-45.16601563
25.70000076,-44.25048828,-25.32958984,-45.47119141,-50.96435547,-44.25048828
25.79999924,-46.08154297,0.305175781,-45.47119141,-48.52294922,-46.69189453
25.89999962,-42.41943359,30.21240234,-43.33496094,-49.43847656,-45.47119141
26,-44.86083984,44.55566406,-45.77636719,-50.35400391,-44.55566406
26.10000038,-43.9453125,39.36767578,-44.25048828,-49.13330078,-44.86083984
26.20000076,-43.33496094,24.4140625,-43.64013672,-49.74365234,-44.55566406
26.29999924,-45.47119141,9.460449219,-44.55566406,-49.43847656,-43.64013672
26.39999962,-43.9453125,-5.493164063,-44.25048828,-49.43847656,-45.77636719
26.5,-44.25048828,-16.17431641,-44.86083984,-49.74365234,-45.16601563
26.60000038,-44.55566406,-26.24511719,-44.86083984,-50.04882813,-44.86083984
26.70000076,-43.9453125,-34.48486328,-43.9453125,-48.21777344,-44.86083984
26.79999924,-44.25048828,-39.36767578,-45.16601563,-50.96435547,-43.64013672
26.89999962,-43.64013672,-43.33496094,-44.55566406,-48.21777344,-45.47119141
27,-44.55566406,-46.38671875,-44.25048828,-49.13330078,-43.64013672
27.10000038,-44.25048828,-47.91259766,-44.86083984,-50.04882813,-45.16601563
27.20000076,-44.86083984,-48.21777344,-44.25048828,-48.828125,-45.77636719
27.29999924,-44.25048828,-48.21777344,-45.47119141,-49.74365234,-44.55566406
27.39999962,-43.64013672,-50.65917969,-43.9453125,-47.60742188,-43.9453125
27.5,-44.25048828,-48.828125,-45.47119141,-49.43847656,-43.9453125
27.60000038,-43.64013672,-50.35400391,-44.86083984,-48.828125,-45.47119141
27.70000076,-45.16601563,-49.74365234,-45.77636719,-49.74365234,-42.72460938
27.79999924,-42.41943359,-51.57470703,-43.64013672,-50.04882813,-46.08154297
27.89999962,-45.47119141,-49.43847656,-45.16601563,-50.35400391,-44.25048828
28,-43.33496094,-50.96435547,-44.25048828,-49.13330078,-45.77636719
28.10000038,-44.86083984,-50.04882813,-45.16601563,-49.74365234,-43.02978516
28.20000076,-41.19873047,-50.96435547,-43.64013672,-48.21777344,-44.86083984
28.29999924,-45.16601563,-49.43847656,-45.16601563,-49.74365234,-43.64013672
28.39999962,-44.55566406,-51.26953125,-44.55566406,-48.52294922,-44.86083984
28.5,-44.25048828,-51.26953125,-45.16601563,-51.26953125,-43.64013672
28.60000038,-43.64013672,-51.57470703,-44.25048828,-48.828125,-45.77636719
28.70000076,-43.64013672,-51.26953125,-44.86083984,-50.35400391,-43.02978516
28.79999924,-44.55566406,-51.87988281,-43.9453125,-48.52294922,-44.25048828
28.89999962,-43.02978516,-51.57470703,-44.55566406,-49.74365234,-43.33496094
29,-43.9453125,-50.65917969,-44.25048828,-46.99707031,-44.86083984
29.10000038,-45.47119141,-52.49023438,-44.25048828,-49.13330078,-43.64013672
29.20000076,-42.72460938,-51.57470703,-44.86083984,-49.74365234,-44.55566406
29.29999924,-43.02978516,-50.96435547,-45.16601563,-46.99707031,-45.16601563
29.39999962,-44.55566406,-50.65917969,-43.9453125,-49.74365234,-44.55566406
29.5,-44.55566406,-50.04882813,-44.25048828,-49.43847656,-43.64013672
29.60000038,-42.41943359,-51.87988281,-43.02978516,-48.828125,-43.9453125
29.70000076,-43.64013672,-50.96435547,-43.02978516,-47.91259766,-44.55566406
29.79999924,-44.25048828,-51.57470703,-44.55566406,-47.91259766,-44.55566406
29.89999962,-43.33496094,-52.49023438,-42.72460938,-49.13330078,-43.64013672
30,-43.9453125,-51.26953125,-43.9453125,-47.60742188,-44.25048828
30.10000038,-43.33496094,-52.18505859,-43.02978516,-47.30224609,-43.33496094
30.20000076,-43.02978516,-51.26953125,-43.64013672,-47.91259766,-43.02978516
30.29999924,-42.41943359,-52.18505859,-43.02978516,-47.30224609,-43.02978516
30.39999962,-43.64013672,-52.49023438,-43.02978516,-46.99707031,-43.33496094
30.5,-44.25048828,-52.79541016,-44.86083984,-47.30224609,-44.25048828
30.60000038,-43.64013672,-53.7109375,-43.9453125,-48.828125,-43.33496094
30.70000076,-44.55566406,-52.79541016,-45.16601563,-47.91259766,-44.25048828
30.79999924,-44.25048828,-53.10058594,-43.9453125,-49.13330078,-43.9453125
30.89999962,-43.33496094,-52.49023438,-44.86083984,-48.828125,-44.25048828
31,-43.33496094,-51.26953125,-44.55566406,-49.13330078,-44.25048828
31.10000038,-43.02978516,-51.87988281,-43.33496094,-47.91259766,-43.64013672
31.20000076,-43.9453125,-51.87988281,-43.9453125,-47.60742188,-43.33496094
31.29999924,-43.64013672,-52.79541016,-42.41943359,-48.21777344,-43.02978516
31.39999962,-45.16601563,-52.18505859,-44.55566406,-47.30224609,-43.64013672
31.5,-43.64013672,-53.40576172,-44.25048828,-49.13330078,-42.72460938
31.60000038,-43.02978516,-52.79541016,-43.33496094,-49.13330078,-44.25048828
31.70000076,-43.02978516,-51.87988281,-42.41943359,-48.21777344,-43.33496094
31.79999924,-44.25048828,-52.18505859,-42.41943359,-46.99707031,-43.02978516
31.89999962,-45.47119141,-53.10058594,-45.47119141,-46.69189453,-43.33496094
32,-43.33496094,-53.10058594,-44.55566406,-49.13330078,-43.02978516
32.09999847,-43.64013672,-52.49023438,-43.9453125,-47.91259766,-44.86083984
32.20000076,-43.02978516,-52.49023438,-43.02978516,-48.52294922,-43.64013672
32.29999924,-44.55566406,-51.87988281,-43.02978516,-47.30224609,-42.41943359
32.40000153,-44.86083984,-53.40576172,-43.9453125,-47.60742188,-42.11425781
32.5,-42.72460938,-54.32128906,-43.64013672,-49.43847656,-43.02978516
32.59999847,-44.55566406,-53.10058594,-44.25048828,-47.91259766,-44.86083984
32.70000076,-44.55566406,-52.18505859,-43.02978516,-48.21777344,-42.11425781
32.79999924,-43.9453125,-53.40576172,-44.86083984,-47.30224609,-41.80908203
32.90000153,-42.41943359,-53.7109375,-43.64013672,-49.43847656,-43.33496094
33,-43.9453125,-51.57470703,-43.02978516,-48.21777344,-43.64013672
33.09999847,-45.47119141,-51.57470703,-43.64013672,-46.99707031,-42.11425781
33.20000076,-42.41943359,-53.40576172,-44.55566406,-49.43847656,-42.11425781
33.29999924,-43.02978516,-54.01611328,-44.25048828,-48.21777344,-45.16601563
33.40000153,-43.9453125,-52.79541016,-43.02978516,-48.52294922,-42.72460938
33.5,-42.41943359,-52.49023438,-44.86083984,-47.30224609,-41.80908203
33.59999847,-42.72460938,-53.40576172,-43.02978516,-48.828125,-43.64013672
33.70000076,-44.25048828,-53.40576172,-41.80908203,-47.91259766,-42.72460938
33.79999924,-44.25048828,-52.49023438,-43.9453125,-47.60742188,-40.89355469
33.90000153,-42.41943359,-54.01611328,-43.02978516,-49.74365234,-42.72460938
34,-43.9453125,-53.7109375,-43.64013672,-47.30224609,-44.55566406
34.09999847,-43.02978516,-52.79541016,-43.9453125,-47.91259766,-41.80908203
34.20000076,-42.72460938,-53.10058594,-43.02978516,-48.52294922,-43.64013672
34.29999924,-43.33496094,-53.7109375,-42.41943359,-47.91259766,-42.11425781
34.40000153,-42.41943359,-52.49023438,-43.9453125,-46.99707031,-40.89355469
34.5,-44.86083984,-52.79541016,-42.41943359,-48.828125,-43.33496094
